iter	Passed	Remaining
624	2385	1431
625	2389	1427
626	2393	1423
627	2398	1420
628	2402	1416
629	2407	1413
630	2411	1410
631	2415	1406
632	2419	1402
633	2424	1399
634	2427	1395
635	2431	1391
636	2435	1387
637	2438	1383
638	2442	1379
639	2445	1375
640	2449	1371
641	2453	1367
642	2456	1363
643	2460	1359
644	2463	1355
645	2467	1351
646	2470	1347
647	2473	1343
648	2477	1339
649	2480	1335
650	2484	1331
651	2488	1327
652	2491	1323
653	2494	1319
654	2498	1316
655	2501	1312
656	2505	1308
657	2508	1304
658	2512	1299
659	2515	1295
660	2518	1291
661	2522	1287
662	2525	1283
663	2529	1279
664	2533	1276
665	2536	1272
666	2540	1268
667	2544	1264
668	2547	1260
669	2550	1256
670	2554	1252
671	2557	1248
672	2561	1244
673	2565	1241
674	2570	1237
675	2573	1233
676	2577	1229
677	2582	1226
678	2586	1222
679	2591	1219
680	2595	1215
681	2599	1212
682	2604	1208
683	2607	1204
684	2612	1201
685	2616	1197
686	2620	1193
687	2623	1189
688	2627	1186
689	2631	1182
690	2634	1178
691	2638	1174
692	2642	1170
693	2645	1166
694	2648	1162
695	2652	1158
696	2655	1154
697	2659	1150
698	2662	1146
699	2666	1142
700	2669	1138
701	2673	1134
702	2677	1131
703	2680	1127
704	2684	1123
705	2687	1119
706	2690	1115
707	2694	1111
708	2697	1107
709	2700	1103
710	2704	1099
711	2707	1095
712	2711	1091
713	2714	1087
714	2718	1083
715	2721	1079
716	2725	1075
717	2728	1071
718	2731	1067
719	2735	1063
720	2738	1059
721	2743	1056
722	2746	1052
723	2750	1048
724	2753	1044
725	2756	1040
726	2761	1036
727	2765	1033
728	2769	1029
729	2773	1025
730	2777	1022
731	2781	1018
732	2785	1014
733	2790	1011
734	2794	1007
735	2798	1003
736	2802	1000
737	2808	996
738	2811	993
739	2815	989
740	2818	985
741	2822	981
742	2825	977
743	2829	973
744	2832	969
745	2836	965
746	2839	961
747	2843	957
748	2846	953
749	2849	949
750	2853	946
751	2856	942
752	2860	938
753	2863	934
754	2867	930
755	2870	926
756	2874	922
757	2877	918
758	2881	914
759	2884	910
760	2888	907
761	2891	903
762	2895	899
763	2899	895
764	2902	891
765	2905	887
766	2909	883
767	2912	879
768	2916	876
769	2919	872
770	2923	868
771	2926	864
772	2930	860
773	2933	856
774	2937	852
775	2940	848
776	2944	845
777	2947	841
778	2951	837
779	2954	833
780	2958	829
781	2963	826
782	2967	822
783	2971	818
784	2975	814
785	2992	814
786	3007	814
787	3014	810
788	3019	807
789	3025	804
790	3030	800
791	3034	796
792	3038	793
793	3041	789
794	3045	785
